dt,Hours_in_interval,price_pln_per_mw_h,mw_procured,budget_pln_interval,p_accept_exante,val_perMW_h_exante,val_perMW_interval_exante,portfolio_pln_interval_exante_capped,p_accept_expost,val_perMW_h_expost,val_perMW_interval_expost,portfolio_pln_interval_expost_capped,cap_share_pln
2025-05-24 08:00:00+00:00,0.25,318.92,301.9,24070.487,0.008640530053969808,1.4382996273210322,0.35957490683025806,17.9787453415129,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 08:15:00+00:00,0.25,318.92,301.9,24070.487,0.01195085753785119,2.082862269376089,0.5207155673440222,26.03577836720111,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 08:30:00+00:00,0.25,318.92,301.9,24070.487,0.012212782695583457,2.135324813874667,0.5338312034686667,26.691560173433338,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 08:45:00+00:00,0.25,318.92,301.9,24070.487,0.01214187853855786,2.1211030540531013,0.5302757635132753,26.513788175663766,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 09:00:00+00:00,0.25,318.92,301.9,24070.487,0.01197718230630429,2.0881258571219528,0.5220314642804882,26.10157321402441,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 09:15:00+00:00,0.25,318.92,301.9,24070.487,0.006454761887304872,1.0337887324576696,0.2584471831144174,12.92235915572087,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 09:30:00+00:00,0.25,318.92,301.9,24070.487,0.013812344400006893,2.459990067275011,0.6149975168187527,30.749875840937634,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 09:45:00+00:00,0.25,318.92,301.9,24070.487,0.01801672198673765,3.345820153560549,0.8364550383901372,41.822751919506864,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 10:00:00+00:00,0.25,318.92,301.9,24070.487,0.01818357891622413,3.381882106488588,0.845470526622147,42.27352633110735,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 10:15:00+00:00,0.25,318.92,301.9,24070.487,0.014151159034795135,2.529675095307245,0.6324187738268112,31.620938691340562,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 10:30:00+00:00,0.25,318.92,301.9,24070.487,0.013602658323017214,2.417020610883455,0.6042551527208637,30.212757636043186,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 10:45:00+00:00,0.25,318.92,301.9,24070.487,0.013712614458543104,2.4395380447487183,0.6098845111871796,30.494225559358977,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 11:00:00+00:00,0.25,318.92,301.9,24070.487,0.014021564736398928,2.5029841596606035,0.6257460399151509,31.287301995757545,0.0,0.0,0.0,0.0,3986.500000000001
2025-05-24 11:15:00+00:00,0.25,14.89,200.0,744.5,0.049063980006372576,11.001386272969729,2.750346568242432,137.5173284121216,0.0,0.0,0.0,0.0,186.125
2025-05-24 11:30:00+00:00,0.25,387.96,379.5,36807.704999999994,0.3863505992378077,185.14319128812795,46.28579782203199,2314.2898911015996,0.0,0.0,0.0,0.0,4849.499999999999
2025-05-24 11:45:00+00:00,0.25,14.89,200.0,744.5,0.048930255795135436,10.964854168032815,2.7412135420082038,137.0606771004102,0.0,0.0,0.0,0.0,186.125
2025-05-24 12:00:00+00:00,0.25,13.61,200.0,680.5,0.04707321909276019,10.460425271432477,2.6151063178581193,130.75531589290597,0.0,0.0,0.0,0.0,170.125
2025-05-24 12:15:00+00:00,0.25,13.73,200.0,686.5,0.0406680117052004,8.762872075704678,2.1907180189261695,109.53590094630847,0.0,0.0,0.0,0.0,171.625
2025-05-24 12:30:00+00:00,0.25,201.9,200.0,10095.0,0.18397889018691194,60.43262531963465,15.108156329908663,755.4078164954332,0.0,0.0,0.0,0.0,2523.75
2025-05-24 12:45:00+00:00,0.25,14.89,200.0,744.5,0.04230167080855163,9.189497374871394,2.2973743437178484,114.86871718589242,0.0,0.0,0.0,0.0,186.125
2025-05-24 13:00:00+00:00,0.25,14.89,200.0,744.5,0.04288680017268787,9.34337002338588,2.33584250584647,116.7921252923235,0.0,0.0,0.0,0.0,186.125
2025-05-24 13:15:00+00:00,0.25,14.89,200.0,744.5,0.0369674143289499,7.813001466465138,1.9532503666162846,97.66251833081424,0.0,0.0,0.0,0.0,186.125
2025-05-24 13:30:00+00:00,0.25,14.89,200.0,744.5,0.03610947756453298,7.5961269525680635,1.8990317381420159,94.95158690710079,0.0,0.0,0.0,0.0,186.125
2025-05-24 13:45:00+00:00,0.25,190.82,200.0,9541.0,0.12581108555352816,36.14150047472519,9.035375118681298,451.76875593406487,0.0,0.0,0.0,0.0,2385.25
2025-05-24 14:00:00+00:00,0.25,190.82,200.0,9541.0,0.12589124229734971,36.171889104430676,9.042972276107669,452.14861380538343,0.0,0.0,0.0,0.0,2385.25
2025-05-24 14:15:00+00:00,0.25,291.26,310.7,22623.620499999997,0.20421686277701068,69.96010951354056,17.49002737838514,874.501368919257,0.0,0.0,0.0,0.0,3640.75
2025-05-24 14:30:00+00:00,0.25,14.91,200.0,745.5,0.03160604177516724,6.479032069738491,1.6197580174346227,80.98790087173113,0.0,0.0,0.0,0.0,186.375
2025-05-24 14:45:00+00:00,0.25,321.75,280.6,22570.7625,0.23520772722711314,85.68130625859212,21.42032656464803,1071.0163282324015,0.0,0.0,0.0,0.0,4021.8749999999995
2025-05-24 15:00:00+00:00,0.25,403.2,373.0,37598.4,0.34864132111582236,156.33081142980805,39.08270285745201,1954.1351428726007,1.0,3.1999999999999886,0.7999999999999972,39.99999999999986,5040.0
2025-05-24 15:15:00+00:00,0.25,330.87,379.6,31399.563000000002,0.2332529221372981,84.6480316793915,21.162007919847873,1058.1003959923937,0.0,0.0,0.0,0.0,4135.875
2025-05-24 15:30:00+00:00,0.25,319.49,319.0,25479.3275,0.21498547664416756,75.264928813752,18.816232203438,940.8116101718999,0.0,0.0,0.0,0.0,3993.6250000000005
2025-05-24 15:45:00+00:00,0.25,506.45,573.5,72612.26875,0.43717690054933034,229.12337863403746,57.280844658509366,2864.0422329254684,1.0,106.44999999999999,26.612499999999997,1330.6249999999998,6330.625
2025-05-24 16:00:00+00:00,0.25,506.45,495.2,62698.509999999995,0.45401444049537687,245.16389560044183,61.29097390011046,3064.548695005523,1.0,106.44999999999999,26.612499999999997,1330.6249999999998,6330.625
2025-05-24 16:15:00+00:00,0.25,386.17,417.9,40345.11075,0.2758489202866159,108.49597514528385,27.123993786320963,1356.199689316048,0.0,0.0,0.0,0.0,4827.125000000001
2025-05-24 16:30:00+00:00,0.25,18.11,200.0,905.5,0.02498440721950901,4.904981474157822,1.2262453685394554,61.31226842697277,0.0,0.0,0.0,0.0,226.375
2025-05-24 16:45:00+00:00,0.25,395.71,371.8,36781.2445,0.2938375389783051,119.44372136113904,29.86093034028476,1493.046517014238,0.0,0.0,0.0,0.0,4946.375
2025-05-24 17:00:00+00:00,0.25,599.57,705.3,105719.18025,0.5892360816751253,409.13667147726676,102.28416786931669,5114.208393465835,1.0,199.57000000000005,49.89250000000001,2494.6250000000005,7494.625
2025-05-24 17:15:00+00:00,0.25,389.38,443.8,43201.711,0.28965711330460187,116.85101873700245,29.212754684250612,1460.6377342125306,0.0,0.0,0.0,0.0,4867.25
2025-05-24 17:30:00+00:00,0.25,321.12,291.6,23409.648,0.20430604261951102,70.00336288286167,17.500840720715416,875.0420360357708,0.0,0.0,0.0,0.0,4013.9999999999995
2025-05-24 17:45:00+00:00,0.25,392.55,442.3,43406.216250000005,0.29799652842660884,122.0528308317003,30.513207707925076,1525.6603853962538,0.0,0.0,0.0,0.0,4906.875000000001
2025-05-24 18:00:00+00:00,0.25,534.53,574.6,76785.2345,0.484175263195628,275.9644841482628,68.9911210370657,3449.5560518532848,1.0,134.52999999999997,33.63249999999999,1681.6249999999995,6681.625
2025-05-24 18:15:00+00:00,0.25,447.2,481.6,53842.880000000005,0.31967424815153445,136.14454500576858,34.036136251442144,1701.8068125721072,1.0,47.19999999999999,11.799999999999997,589.9999999999999,5590.000000000001
2025-05-24 18:30:00+00:00,0.25,457.61,504.8,57750.382000000005,0.33478302034287755,146.47309712043491,36.61827428010873,1830.9137140054365,1.0,57.610000000000014,14.402500000000003,720.1250000000002,5720.125000000001
2025-05-24 18:45:00+00:00,0.25,824.19,800.0,164838.0,0.7097210855878423,639.7117528471086,159.92793821177716,7996.396910588858,1.0,424.19000000000005,106.04750000000001,5302.375000000001,10302.375
2025-05-24 19:00:00+00:00,0.25,824.19,800.0,164838.0,0.7654434168019854,796.7828449977516,199.1957112494379,9959.785562471894,1.0,424.19000000000005,106.04750000000001,5302.375000000001,10302.375
2025-05-24 19:15:00+00:00,0.25,656.54,717.5,117766.86249999999,0.6495637076353384,510.65450268299105,127.66362567074776,6383.1812835373885,1.0,256.53999999999996,64.13499999999999,3206.7499999999995,8206.749999999998
2025-05-24 19:30:00+00:00,0.25,656.54,752.9,123577.24149999999,0.6396468870977294,492.32599769810406,123.08149942452602,6154.0749712263005,1.0,256.53999999999996,64.13499999999999,3206.7499999999995,8206.75
2025-05-24 19:45:00+00:00,0.25,457.77,413.9,47367.75074999999,0.3675971879427984,170.4383540458357,42.609588511458924,2130.479425572946,1.0,57.76999999999998,14.442499999999995,722.1249999999998,5722.124999999999
2025-05-24 20:00:00+00:00,0.25,323.0,389.2,31427.899999999998,0.19195599066409974,64.11993493256794,16.029983733141986,801.4991866570992,0.0,0.0,0.0,0.0,4037.4999999999995
2025-05-24 20:15:00+00:00,0.25,559.24,527.8,73791.718,0.5018348986245863,295.34188564792026,73.83547141198007,3691.7735705990035,1.0,159.24,39.81,1990.5,6990.5
2025-05-24 20:30:00+00:00,0.25,559.24,642.2,89785.982,0.5233781923978645,320.46139358174435,80.11534839543609,4005.7674197718043,1.0,159.24,39.81,1990.5,6990.5
2025-05-24 20:45:00+00:00,0.25,386.17,415.4,40103.7545,0.2826404891915706,112.56571935052604,28.14142983763151,1407.0714918815754,0.0,0.0,0.0,0.0,4827.125000000001
2025-05-24 21:00:00+00:00,0.25,17.97,200.0,898.5,0.0252671709494261,4.970441619360374,1.2426104048400934,62.13052024200467,0.0,0.0,0.0,0.0,224.625
2025-05-24 21:15:00+00:00,0.25,321.75,361.5,29078.15625,0.21848646519100345,77.0254486818239,19.256362170455976,962.8181085227988,0.0,0.0,0.0,0.0,4021.8750000000005
2025-05-24 21:30:00+00:00,0.25,294.48,284.5,20944.890000000003,0.18403389171985673,60.45774864336394,15.114437160840986,755.7218580420492,0.0,0.0,0.0,0.0,3681.000000000001
2025-05-24 21:45:00+00:00,0.25,17.5,200.0,875.0,0.027040289643685655,5.384582207695299,1.3461455519238248,67.30727759619124,0.0,0.0,0.0,0.0,218.75
2025-05-24 22:00:00+00:00,0.25,15.47,200.0,773.5,0.025986857209429837,5.137778961321265,1.2844447403303163,64.22223701651582,0.0,0.0,0.0,0.0,193.375
2025-05-24 22:15:00+00:00,0.25,559.46,507.8,71023.447,0.4867839821720098,278.76166770445656,69.69041692611414,3484.520846305707,1.0,159.46000000000004,39.86500000000001,1993.2500000000005,6993.25
2025-05-24 22:30:00+00:00,0.25,559.46,688.6,96311.039,0.48652760653910776,278.4857890753208,69.6214472688302,3481.07236344151,1.0,159.46000000000004,39.86500000000001,1993.2500000000005,6993.25
2025-05-24 22:45:00+00:00,0.25,324.88,353.0,28670.66,0.21698431187300038,76.26789858553386,19.066974646383464,953.3487323191732,0.0,0.0,0.0,0.0,4061.0
2025-05-24 23:00:00+00:00,0.25,321.12,372.4,29896.271999999997,0.20674793359614707,71.19209291494987,17.798023228737467,889.9011614368734,0.0,0.0,0.0,0.0,4013.9999999999995
2025-05-24 23:15:00+00:00,0.25,323.62,315.9,25557.889499999997,0.23150580662513998,83.72936391976384,20.93234097994096,1046.617048997048,0.0,0.0,0.0,0.0,4045.2500000000005
2025-05-24 23:30:00+00:00,0.25,324.25,280.6,22746.1375,0.23339941187112334,84.72526559877836,21.18131639969459,1059.0658199847296,0.0,0.0,0.0,0.0,4053.1249999999995
2025-05-24 23:45:00+00:00,0.25,322.38,401.6,32366.952,0.22839542498735743,82.10508719984264,20.52627179996066,1026.313589998033,0.0,0.0,0.0,0.0,4029.7499999999995
2025-05-25 00:00:00+00:00,0.25,319.55,340.8,27225.660000000003,0.22135667307711604,78.48203372371937,19.620508430929842,981.0254215464921,0.0,0.0,0.0,0.0,3994.375000000001
2025-05-25 00:15:00+00:00,0.25,321.75,360.2,28973.587499999998,0.22978700967375298,82.83001582171578,20.707503955428944,1035.3751977714471,0.0,0.0,0.0,0.0,4021.875
2025-05-25 00:30:00+00:00,0.25,321.75,365.9,29432.08125,0.22972235983165112,82.79627378752106,20.699068446880265,1034.9534223440132,0.0,0.0,0.0,0.0,4021.875
2025-05-25 00:45:00+00:00,0.25,296.88,306.2,22726.163999999997,0.20195403810645196,68.86637365144813,17.216593412862032,860.8296706431016,0.0,0.0,0.0,0.0,3710.9999999999995
2025-05-25 01:00:00+00:00,0.25,319.55,348.7,27856.77125,0.22636595455811892,81.05298885490888,20.26324721372722,1013.1623606863609,0.0,0.0,0.0,0.0,3994.3750000000005
2025-05-25 01:15:00+00:00,0.25,323.0,399.6,32267.7,0.2332261818440735,84.63393682570545,21.158484206426362,1057.924210321318,0.0,0.0,0.0,0.0,4037.4999999999995
2025-05-25 01:30:00+00:00,0.25,334.01,355.3,29668.43825,0.24945604797425247,93.3870712034007,23.346767800850174,1167.3383900425088,0.0,0.0,0.0,0.0,4175.125
2025-05-25 01:45:00+00:00,0.25,348.66,407.1,35484.8715,0.26856685001311686,104.21621940497882,26.054054851244704,1302.7027425622352,0.0,0.0,0.0,0.0,4358.25
2025-05-25 02:00:00+00:00,0.25,441.39,377.2,41623.077,0.39303127538980553,190.5700339650324,47.6425084912581,2382.1254245629048,1.0,41.389999999999986,10.347499999999997,517.3749999999998,5517.375
2025-05-25 02:15:00+00:00,0.25,475.63,564.6,67135.17450000001,0.44585352121314914,237.2910725743934,59.32276814359835,2966.1384071799175,1.0,75.63,18.9075,945.375,5945.375000000001
2025-05-25 02:30:00+00:00,0.25,475.63,430.3,51165.89725,0.44551505450116713,236.96858649388378,59.242146623470944,2962.107331173547,1.0,75.63,18.9075,945.375,5945.375
2025-05-25 02:45:00+00:00,0.25,441.39,518.6,57226.2135,0.3920992976918172,189.8068681814406,47.45171704536015,2372.5858522680073,1.0,41.389999999999986,10.347499999999997,517.3749999999998,5517.374999999999
2025-05-25 03:00:00+00:00,0.25,436.39,483.9,52792.280249999996,0.3839906027863754,183.25020428108093,45.81255107027023,2290.6275535135114,1.0,36.389999999999986,9.097499999999997,454.87499999999983,5454.875
2025-05-25 03:15:00+00:00,0.25,446.65,472.1,52715.86625,0.41231798232310013,206.8206803276533,51.70517008191332,2585.258504095666,1.0,46.64999999999998,11.662499999999994,583.1249999999998,5583.124999999999
2025-05-25 03:30:00+00:00,0.25,461.39,487.5,56231.90625,0.4369807953556041,228.94113786616873,57.23528446654218,2861.764223327109,1.0,61.389999999999986,15.347499999999997,767.3749999999998,5767.375
2025-05-25 03:45:00+00:00,0.25,431.39,448.7,48391.17325,0.38612658973050196,184.96297405746054,46.240743514365136,2312.0371757182565,1.0,31.389999999999986,7.847499999999997,392.37499999999983,5392.375
2025-05-25 04:00:00+00:00,0.25,323.62,317.0,25646.885000000002,0.24410230824366086,90.45543444661051,22.613858611652628,1130.6929305826313,0.0,0.0,0.0,0.0,4045.25
2025-05-25 04:15:00+00:00,0.25,428.09,447.4,47881.8665,0.39988943926871945,196.24773862241634,49.061934655604084,2453.096732780204,1.0,28.089999999999975,7.022499999999994,351.12499999999966,5351.125
2025-05-25 04:30:00+00:00,0.25,424.44,552.9,58668.219,0.39629190125278313,193.25579701242083,48.31394925310521,2415.6974626552606,1.0,24.439999999999998,6.109999999999999,305.5,5305.5
2025-05-25 04:45:00+00:00,0.25,13.97,200.0,698.5,0.036358582413498985,7.6589657222701994,1.9147414305675499,95.7370715283775,0.0,0.0,0.0,0.0,174.625
2025-05-25 05:00:00+00:00,0.25,304.13,296.3,22528.42975,0.2388446993638106,87.61899258119388,21.90474814529847,1095.2374072649236,0.0,0.0,0.0,0.0,3801.625
2025-05-25 05:15:00+00:00,0.25,304.13,296.3,22528.42975,0.01394993556904156,2.4882511589235934,0.6220627897308983,31.10313948654492,0.0,0.0,0.0,0.0,3801.625
2025-05-25 05:30:00+00:00,0.25,304.13,296.3,22528.42975,0.014186942267936264,2.5370529376049777,0.6342632344012444,31.71316172006222,0.0,0.0,0.0,0.0,3801.625
2025-05-25 05:45:00+00:00,0.25,304.13,296.3,22528.42975,0.013659996810851283,2.428758549430607,0.6071896373576517,30.359481867882586,0.0,0.0,0.0,0.0,3801.625
2025-05-25 06:00:00+00:00,0.25,304.13,296.3,22528.42975,0.013750420079659098,2.4472877822937997,0.6118219455734499,30.591097278672496,0.0,0.0,0.0,0.0,3801.625
2025-05-25 06:15:00+00:00,0.25,446.99,489.8,54733.925500000005,0.5044661111557345,298.32007251904383,74.58001812976096,3729.000906488048,1.0,46.99000000000001,11.747500000000002,587.3750000000001,5587.375000000001
2025-05-25 06:30:00+00:00,0.25,458.21,493.7,56554.56924999999,0.5234994932020313,320.60770926194056,80.15192731548514,4007.596365774257,1.0,58.20999999999998,14.552499999999995,727.6249999999998,5727.624999999999
2025-05-25 06:45:00+00:00,0.25,421.01,442.9,46616.33225,0.4524479206757812,243.6380691403936,60.9095172850984,3045.47586425492,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 07:00:00+00:00,0.25,421.01,442.9,46616.33225,0.048522742099804006,10.853697677320827,2.713424419330207,135.67122096651033,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 07:15:00+00:00,0.25,421.01,442.9,46616.33225,0.00664107676974468,1.0675289559378394,0.26688223898445984,13.344111949222992,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 07:30:00+00:00,0.25,421.01,442.9,46616.33225,0.007130520400934093,1.156848643199507,0.28921216079987677,14.460608039993838,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 07:45:00+00:00,0.25,421.01,442.9,46616.33225,0.007110779993830141,1.1532273355303695,0.2883068338825924,14.41534169412962,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 08:00:00+00:00,0.25,421.01,442.9,46616.33225,0.006844003481191296,1.1044424813341656,0.2761106203335414,13.805531016677069,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 08:15:00+00:00,0.25,421.01,442.9,46616.33225,0.014054066911179164,2.509673951073796,0.627418487768449,31.37092438842245,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 08:30:00+00:00,0.25,421.01,442.9,46616.33225,0.04940968215187769,11.095957706726455,2.773989426681614,138.6994713340807,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 08:45:00+00:00,0.25,427.87,410.8,43942.249,0.465031451498088,256.09568524176893,64.02392131044223,3201.196065522112,1.0,27.870000000000005,6.967500000000001,348.37500000000006,5348.375
2025-05-25 09:00:00+00:00,0.25,421.01,469.3,49394.99825,0.4516468709832624,242.86053006212398,60.715132515530996,3035.7566257765498,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 09:15:00+00:00,0.25,421.01,469.3,49394.99825,0.04726452814769999,10.512140198763237,2.6280350496908094,131.40175248454048,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 09:30:00+00:00,0.25,421.01,469.3,49394.99825,0.0141089678714863,2.520980505281501,0.6302451263203752,31.51225631601876,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 09:45:00+00:00,0.25,421.01,469.3,49394.99825,3.382935753748484e-08,2.5250454141076843e-06,6.312613535269211e-07,3.1563067676346056e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 10:00:00+00:00,0.25,421.01,469.3,49394.99825,0.01410038596820229,2.519212570127869,0.6298031425319672,31.490157126598362,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 10:15:00+00:00,0.25,421.01,469.3,49394.99825,2.9400413992242136e-08,2.183867828431473e-06,5.459669571078682e-07,2.729834785539341e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 10:30:00+00:00,0.25,421.01,469.3,49394.99825,2.8047880018533533e-08,2.0800383851188872e-06,5.200095962797218e-07,2.600047981398609e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 10:45:00+00:00,0.25,421.01,469.3,49394.99825,3.036007822920794e-08,2.2576439856335476e-06,5.644109964083869e-07,2.8220549820419344e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 11:00:00+00:00,0.25,421.01,469.3,49394.99825,0.0077513248293679116,1.2715159533703808,0.3178789883425952,15.893949417129761,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 11:15:00+00:00,0.25,421.01,469.3,49394.99825,0.02208365249861355,4.243017227808632,1.060754306952158,53.03771534760791,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 11:30:00+00:00,0.25,421.01,469.3,49394.99825,0.022648556483376714,4.370540460255365,1.0926351150638411,54.63175575319206,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 11:45:00+00:00,0.25,421.01,469.3,49394.99825,0.023136957368765865,4.481342380728577,1.1203355951821443,56.016779759107216,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 12:00:00+00:00,0.25,421.01,469.3,49394.99825,0.023276601206562608,4.513115707059544,1.128278926764886,56.4139463382443,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 12:15:00+00:00,0.25,421.01,469.3,49394.99825,0.021053349445737446,4.012212772568988,1.003053193142247,50.15265965711235,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 12:30:00+00:00,0.25,421.01,469.3,49394.99825,0.02182100844797552,4.183961127432802,1.0459902818582005,52.29951409291003,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 12:45:00+00:00,0.25,421.01,469.3,49394.99825,0.021603116883665452,4.135081305641197,1.0337703264102993,51.688516320514964,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 13:00:00+00:00,0.25,421.01,469.3,49394.99825,2.4941063325734092e-08,1.8422399371475043e-06,4.6055998428687607e-07,2.3027999214343803e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 13:15:00+00:00,0.25,421.01,469.3,49394.99825,2.0655988697271255e-08,1.5160343880701811e-06,3.790085970175453e-07,1.8950429850877264e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 13:30:00+00:00,0.25,421.01,469.3,49394.99825,1.9508359372366613e-08,1.4290606190999168e-06,3.572651547749792e-07,1.786325773874896e-05,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 13:45:00+00:00,0.25,421.01,469.3,49394.99825,0.019604563891686744,3.691640506899562,0.9229101267248905,46.14550633624452,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 14:00:00+00:00,0.25,421.01,469.3,49394.99825,0.019869395204340723,3.749886192552749,0.9374715481381872,46.87357740690936,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 14:15:00+00:00,0.25,421.01,469.3,49394.99825,0.022634251509414893,4.367302778658107,1.0918256946645268,54.591284733226345,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 14:30:00+00:00,0.25,421.01,469.3,49394.99825,0.02300016029463925,4.4502566929027925,1.1125641732256981,55.62820866128491,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 14:45:00+00:00,0.25,421.01,469.3,49394.99825,0.022643356041457285,4.369363380359548,1.092340845089887,54.61704225449435,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 15:00:00+00:00,0.25,421.01,469.3,49394.99825,0.023652908756811808,4.598941420290771,1.1497353550726928,57.48676775363464,1.0,21.00999999999999,5.252499999999998,262.6249999999999,5262.625
2025-05-25 15:15:00+00:00,0.25,13.97,200.0,698.5,0.030988462845503273,6.3286980579099925,1.5821745144774981,79.10872572387491,0.0,0.0,0.0,0.0,174.625
2025-05-25 15:30:00+00:00,0.25,13.71,200.0,685.5,0.028652076690591666,5.766408877657991,1.4416022194144977,72.08011097072489,0.0,0.0,0.0,0.0,171.375
2025-05-25 15:45:00+00:00,0.25,235.25,300.1,17649.631250000002,0.1477865449857585,44.78929879024467,11.197324697561168,559.8662348780584,0.0,0.0,0.0,0.0,2940.625
2025-05-25 16:00:00+00:00,0.25,431.3,530.3,57179.597499999996,0.3798326820112421,179.94522630379637,44.986306575949094,2249.3153287974546,1.0,31.30000000000001,7.825000000000003,391.2500000000001,5391.25
2025-05-25 16:15:00+00:00,0.25,561.54,632.1,88737.3585,0.47467668484621306,265.9637982704072,66.4909495676018,3324.54747838009,1.0,161.53999999999996,40.38499999999999,2019.2499999999995,7019.25
2025-05-25 16:30:00+00:00,0.25,561.54,525.4,73758.279,0.49222421905318503,284.66675418191573,71.16668854547893,3558.334427273947,1.0,161.53999999999996,40.38499999999999,2019.2499999999995,7019.249999999999
2025-05-25 16:45:00+00:00,0.25,561.54,623.3,87501.97049999998,0.5423604271348695,344.06494342578276,86.01623585644569,4300.811792822285,1.0,161.53999999999996,40.38499999999999,2019.2499999999995,7019.249999999998
2025-05-25 17:00:00+00:00,0.25,608.64,667.8,101612.44799999999,0.6098843219736482,441.34679990062256,110.33669997515564,5516.834998757782,1.0,208.64,52.16,2608.0,7607.999999999999
2025-05-25 17:15:00+00:00,0.25,491.39,551.3,67725.82675,0.47377283822030747,265.0269589376237,66.25673973440593,3312.8369867202964,1.0,91.38999999999999,22.847499999999997,1142.3749999999998,6142.375
2025-05-25 17:30:00+00:00,0.25,519.43,642.4,83420.45799999998,0.5205459212756095,317.06101356415564,79.26525339103891,3963.2626695519457,1.0,119.42999999999995,29.857499999999987,1492.8749999999993,6492.874999999999
2025-05-25 17:45:00+00:00,0.25,616.46,646.3,99604.5245,0.6368734264093503,487.3266722085952,121.8316680521488,6091.58340260744,1.0,216.46000000000004,54.11500000000001,2705.7500000000005,7705.75
2025-05-25 18:00:00+00:00,0.25,764.06,800.0,152812.0,0.8020379990707271,930.0000372591314,232.50000931478286,9550.75,1.0,364.05999999999995,91.01499999999999,4550.749999999999,9550.75
2025-05-25 18:15:00+00:00,0.25,932.23,800.0,186446.0,0.9211929139191781,1781.4698232871006,445.36745582177514,11652.874999999998,1.0,532.23,133.0575,6652.875,11652.875
2025-05-25 18:30:00+00:00,0.25,1066.57,800.0,213314.0,0.971218314087692,2977.1433315158133,744.2858328789533,13332.125000000002,1.0,666.5699999999999,166.64249999999998,8332.125,13332.125
2025-05-25 18:45:00+00:00,0.25,1077.76,800.0,215552.0,0.9735236612224781,3089.7493375319355,772.4373343829839,13472.0,1.0,677.76,169.44,8472.0,13472.0
2025-05-25 19:00:00+00:00,0.25,1133.63,800.0,226726.00000000003,0.9847790885182643,3892.940007328175,973.2350018320437,14170.375000000004,1.0,733.6300000000001,183.40750000000003,9170.375000000002,14170.375000000002
2025-05-25 19:15:00+00:00,0.25,1024.92,800.0,204984.0,0.9649097663614301,2718.431488884917,679.6078722212293,12811.5,1.0,624.9200000000001,156.23000000000002,7811.500000000001,12811.5
