dt,price_pln_per_mw_h,mw_procured,CEN,COR,CSDAC,CEB_SR,Hours_in_interval,T_years,budget_pln_interval,exante_option_value_per_mw,exante_p_accept,exante_pln_per_mw_interval,exante_pln_portfolio_baseline,exante_pln_portfolio_capped
2024-07-05 13:45:00+00:00,1000.0,400.0,401.72,10.0,201.04,401.72,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 14:00:00+00:00,1000.0,400.0,319.0,10.0,201.04,319.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 14:15:00+00:00,1000.0,400.0,246.99,10.0,339.42,246.99,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 14:30:00+00:00,1000.0,400.0,247.99,10.0,339.42,247.99,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 14:45:00+00:00,1000.0,400.0,401.72,10.0,339.42,401.72,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 15:00:00+00:00,1000.0,400.0,509.72,10.0,339.42,509.72,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 15:15:00+00:00,1000.0,400.0,470.83,0.0,470.83,462.42,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 15:30:00+00:00,1000.0,400.0,470.83,0.0,470.83,424.73,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 15:45:00+00:00,1000.0,400.0,499.72,0.0,470.83,499.72,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 16:00:00+00:00,1000.0,400.0,593.65,0.0,470.83,593.65,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 16:15:00+00:00,1000.0,400.0,443.7,0.0,587.6,443.7,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 16:30:00+00:00,63.37,400.0,441.7,0.0,587.6,441.7,0.25,2.8519279032626055e-05,6337.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 16:45:00+00:00,63.37,400.0,592.64,0.0,587.6,592.64,0.25,2.8519279032626055e-05,6337.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 17:00:00+00:00,83.37,400.0,693.21,0.0,587.6,693.21,0.25,2.8519279032626055e-05,8337.0,0.0,2.765903553340526e-308,0.0,0.0,0.0
2024-07-05 17:15:00+00:00,239.19,400.0,485.78,0.0,564.18,485.78,0.25,2.8519279032626055e-05,23919.0,139.19,1.0,34.7975,17398.75,17398.75
2024-07-05 17:30:00+00:00,26.25,400.0,490.39,0.0,564.18,490.39,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 17:45:00+00:00,26.25,400.0,580.16,0.0,564.18,580.16,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 18:00:00+00:00,26.25,400.0,619.48,0.0,564.18,619.48,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 18:15:00+00:00,26.25,400.0,810.0,10.0,769.85,810.0,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 18:30:00+00:00,26.25,400.0,839.89,10.0,769.85,839.89,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 18:45:00+00:00,26.25,400.0,839.89,0.0,769.85,839.89,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 19:00:00+00:00,26.25,400.0,869.89,10.0,769.85,869.89,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 19:15:00+00:00,26.25,400.0,779.89,10.0,651.89,779.89,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 19:30:00+00:00,26.25,400.0,676.84,10.0,651.89,676.84,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 19:45:00+00:00,26.25,400.0,651.89,10.0,651.89,637.17,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 20:00:00+00:00,188.54,400.0,651.89,10.0,651.89,637.17,0.25,2.8519279032626055e-05,18854.0,88.53999999999999,1.0,22.134999999999998,11067.499999999998,11067.499999999998
2024-07-05 20:15:00+00:00,1000.0,400.0,625.88,10.0,517.5,625.88,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 20:30:00+00:00,42.45,400.0,584.15,10.0,517.5,584.15,0.25,2.8519279032626055e-05,4245.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 20:45:00+00:00,26.25,400.0,517.5,10.0,517.5,497.57,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 21:00:00+00:00,26.25,400.0,455.7,10.0,517.5,455.7,0.25,2.8519279032626055e-05,2625.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 21:15:00+00:00,111.15,400.0,495.67,10.0,495.67,492.31,0.25,2.8519279032626055e-05,11115.0,11.150000000000006,1.0,2.7875000000000014,1393.7500000000007,1393.7500000000007
2024-07-05 21:30:00+00:00,107.54,400.0,495.67,10.0,495.67,462.76,0.25,2.8519279032626055e-05,10754.0,7.540000000000006,1.0,1.8850000000000016,942.5000000000008,942.5000000000008
2024-07-05 21:45:00+00:00,111.15,400.0,388.0,10.0,495.67,388.0,0.25,2.8519279032626055e-05,11115.0,11.150000000000006,1.0,2.7875000000000014,1393.7500000000007,1393.7500000000007
2024-07-05 22:00:00+00:00,111.15,400.0,316.15,0.0,495.67,316.15,0.25,2.8519279032626055e-05,11115.0,11.150000000000006,1.0,2.7875000000000014,1393.7500000000007,1393.7500000000007
2024-07-05 22:15:00+00:00,107.07,400.0,417.0,10.0,481.55,417.0,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-05 22:30:00+00:00,107.07,400.0,414.0,10.0,481.55,414.0,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-05 22:45:00+00:00,107.07,400.0,330.46,10.0,481.55,330.46,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-05 23:00:00+00:00,107.07,400.0,317.28,0.0,481.55,317.28,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-05 23:15:00+00:00,185.83,400.0,324.78,0.0,381.52,324.78,0.25,2.8519279032626055e-05,18583.0,85.83000000000001,1.0,21.457500000000003,10728.750000000002,10728.750000000002
2024-07-05 23:30:00+00:00,185.83,400.0,117.16,0.0,381.52,117.16,0.25,2.8519279032626055e-05,18583.0,85.83000000000001,1.0,21.457500000000003,10728.750000000002,10728.750000000002
2024-07-05 23:45:00+00:00,163.95,400.0,101.16,0.0,381.52,101.16,0.25,2.8519279032626055e-05,16395.0,63.94999999999999,1.0,15.987499999999997,7993.749999999998,7993.749999999998
2024-07-06 00:00:00+00:00,163.95,400.0,106.11,0.0,381.52,106.11,0.25,2.8519279032626055e-05,16395.0,63.94999999999999,1.0,15.987499999999997,7993.749999999998,7993.749999999998
2024-07-06 00:15:00+00:00,196.73,400.0,304.0,10.0,384.61,304.0,0.25,2.8519279032626055e-05,19673.0,96.72999999999999,1.0,24.182499999999997,12091.249999999998,12091.249999999998
2024-07-06 00:30:00+00:00,196.73,400.0,295.0,0.0,384.61,295.0,0.25,2.8519279032626055e-05,19673.0,96.72999999999999,1.0,24.182499999999997,12091.249999999998,12091.249999999998
2024-07-06 00:45:00+00:00,196.73,400.0,294.0,0.0,384.61,294.0,0.25,2.8519279032626055e-05,19673.0,96.72999999999999,1.0,24.182499999999997,12091.249999999998,12091.249999999998
2024-07-06 01:00:00+00:00,196.73,400.0,294.0,0.0,384.61,294.0,0.25,2.8519279032626055e-05,19673.0,96.72999999999999,1.0,24.182499999999997,12091.249999999998,12091.249999999998
2024-07-06 01:15:00+00:00,195.63,400.0,385.51,10.0,385.51,388.99,0.25,2.8519279032626055e-05,19563.0,95.63,1.0,23.9075,11953.75,11953.75
2024-07-06 01:30:00+00:00,195.63,400.0,458.87,10.0,385.51,458.87,0.25,2.8519279032626055e-05,19563.0,95.63,1.0,23.9075,11953.75,11953.75
2024-07-06 01:45:00+00:00,195.63,400.0,458.88,10.0,385.51,458.88,0.25,2.8519279032626055e-05,19563.0,95.63,1.0,23.9075,11953.75,11953.75
2024-07-06 02:00:00+00:00,223.28,400.0,458.88,10.0,385.51,458.88,0.25,2.8519279032626055e-05,22328.0,123.28,1.0,30.82,15410.0,15410.0
2024-07-06 02:15:00+00:00,253.06,400.0,509.0,10.0,389.88,509.0,0.25,2.8519279032626055e-05,25306.0,153.06,1.0,38.265,19132.5,19132.5
2024-07-06 02:30:00+00:00,253.06,400.0,554.29,10.0,389.88,554.29,0.25,2.8519279032626055e-05,25306.0,153.06,1.0,38.265,19132.5,19132.5
2024-07-06 02:45:00+00:00,253.06,400.0,532.98,10.0,389.88,532.98,0.25,2.8519279032626055e-05,25306.0,153.06,1.0,38.265,19132.5,19132.5
2024-07-06 03:00:00+00:00,253.06,400.0,508.0,10.0,389.88,508.0,0.25,2.8519279032626055e-05,25306.0,153.06,1.0,38.265,19132.5,19132.5
2024-07-06 03:15:00+00:00,1000.0,400.0,417.27,0.0,415.38,417.27,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 03:30:00+00:00,1000.0,400.0,311.69,0.0,415.38,311.69,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 03:45:00+00:00,1000.0,400.0,298.19,0.0,415.38,298.19,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 04:00:00+00:00,1000.0,400.0,117.16,0.0,415.38,117.16,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 04:15:00+00:00,1000.0,400.0,318.69,0.0,417.22,318.69,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 04:30:00+00:00,1000.0,400.0,421.98,0.0,417.22,421.98,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 04:45:00+00:00,1000.0,400.0,420.72,0.0,417.22,420.72,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 05:00:00+00:00,258.73,400.0,424.18,0.0,417.22,424.18,0.25,2.8519279032626055e-05,25873.0,158.73000000000002,1.0,39.682500000000005,19841.250000000004,19841.250000000004
2024-07-06 05:15:00+00:00,307.04,400.0,488.0,0.0,423.65,488.0,0.25,2.8519279032626055e-05,30704.000000000004,207.04000000000002,1.0,51.760000000000005,25880.000000000004,25880.000000000004
2024-07-06 05:30:00+00:00,307.04,400.0,466.61,0.0,423.65,466.61,0.25,2.8519279032626055e-05,30704.000000000004,207.04000000000002,1.0,51.760000000000005,25880.000000000004,25880.000000000004
2024-07-06 05:45:00+00:00,307.04,400.0,486.0,0.0,423.65,486.0,0.25,2.8519279032626055e-05,30704.000000000004,207.04000000000002,1.0,51.760000000000005,25880.000000000004,25880.000000000004
2024-07-06 06:00:00+00:00,307.04,400.0,466.62,0.0,423.65,466.62,0.25,2.8519279032626055e-05,30704.000000000004,207.04000000000002,1.0,51.760000000000005,25880.000000000004,25880.000000000004
2024-07-06 06:15:00+00:00,304.57,400.0,444.77,10.0,329.71,444.77,0.25,2.8519279032626055e-05,30457.0,204.57,1.0,51.1425,25571.25,25571.25
2024-07-06 06:30:00+00:00,304.57,400.0,427.81,10.0,329.71,427.81,0.25,2.8519279032626055e-05,30457.0,204.57,1.0,51.1425,25571.25,25571.25
2024-07-06 06:45:00+00:00,304.57,400.0,31.32,10.0,329.71,31.32,0.25,2.8519279032626055e-05,30457.0,204.57,1.0,51.1425,25571.25,25571.25
2024-07-06 07:00:00+00:00,304.57,400.0,18.03,10.0,329.71,18.03,0.25,2.8519279032626055e-05,30457.0,204.57,1.0,51.1425,25571.25,25571.25
2024-07-06 07:15:00+00:00,465.21,400.0,-466.54,10.0,100.03,-466.54,0.25,2.8519279032626055e-05,46521.0,365.21,1.0,91.3025,45651.25,45651.25
2024-07-06 07:30:00+00:00,465.21,400.0,-399.09,0.0,100.03,-399.09,0.25,2.8519279032626055e-05,46521.0,365.21,1.0,91.3025,45651.25,45651.25
2024-07-06 07:45:00+00:00,465.21,400.0,-399.09,0.0,100.03,-399.09,0.25,2.8519279032626055e-05,46521.0,365.21,1.0,91.3025,45651.25,45651.25
2024-07-06 08:00:00+00:00,465.21,400.0,-399.09,0.0,100.03,-399.09,0.25,2.8519279032626055e-05,46521.0,365.21,1.0,91.3025,45651.25,45651.25
2024-07-06 08:15:00+00:00,627.27,400.0,-576.77,10.0,-8.91,-576.77,0.25,2.8519279032626055e-05,62727.0,527.27,1.0,131.8175,65908.75,62727.0
2024-07-06 08:30:00+00:00,627.27,400.0,-576.77,10.0,-8.91,-576.77,0.25,2.8519279032626055e-05,62727.0,527.27,1.0,131.8175,65908.75,62727.0
2024-07-06 08:45:00+00:00,627.27,400.0,-576.77,10.0,-8.91,-576.77,0.25,2.8519279032626055e-05,62727.0,527.27,1.0,131.8175,65908.75,62727.0
2024-07-06 09:00:00+00:00,627.27,400.0,-576.77,10.0,-8.91,-576.77,0.25,2.8519279032626055e-05,62727.0,527.27,1.0,131.8175,65908.75,62727.0
2024-07-06 09:15:00+00:00,698.67,400.0,-646.77,10.0,-52.42,-646.77,0.25,2.8519279032626055e-05,69867.0,598.67,1.0,149.6675,74833.75,69867.0
2024-07-06 09:30:00+00:00,698.67,400.0,-646.77,10.0,-52.42,-646.77,0.25,2.8519279032626055e-05,69867.0,598.67,1.0,149.6675,74833.75,69867.0
2024-07-06 09:45:00+00:00,698.67,400.0,-646.77,10.0,-52.42,-646.77,0.25,2.8519279032626055e-05,69867.0,598.67,1.0,149.6675,74833.75,69867.0
2024-07-06 10:00:00+00:00,698.67,400.0,-646.77,10.0,-52.42,-646.77,0.25,2.8519279032626055e-05,69867.0,598.67,1.0,149.6675,74833.75,69867.0
2024-07-06 10:15:00+00:00,795.57,400.0,-741.77,10.0,-99.6,-741.77,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 10:30:00+00:00,795.57,400.0,-741.77,10.0,-99.6,-741.77,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 10:45:00+00:00,795.57,400.0,-424.68,10.0,-99.6,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 11:00:00+00:00,795.57,400.0,-424.68,10.0,-99.6,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 11:15:00+00:00,795.57,400.0,-424.68,10.0,-7.59,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 11:30:00+00:00,795.57,400.0,-424.68,10.0,-7.59,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 11:45:00+00:00,795.57,400.0,-424.68,10.0,-7.59,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 12:00:00+00:00,795.57,400.0,-424.68,10.0,-7.59,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 12:15:00+00:00,795.57,400.0,-424.68,10.0,-112.67,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 12:30:00+00:00,795.57,400.0,-424.68,10.0,-112.67,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 12:45:00+00:00,795.57,400.0,-424.68,10.0,-112.67,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 13:00:00+00:00,795.57,400.0,-424.68,10.0,-112.67,-424.68,0.25,2.8519279032626055e-05,79557.0,695.57,1.0,173.8925,86946.25,79557.0
2024-07-06 13:15:00+00:00,706.73,400.0,-369.68,10.0,-50.14,-369.68,0.25,2.8519279032626055e-05,70673.0,606.73,1.0,151.6825,75841.25,70673.0
2024-07-06 13:30:00+00:00,706.73,400.0,-369.68,10.0,-50.14,-369.68,0.25,2.8519279032626055e-05,70673.0,606.73,1.0,151.6825,75841.25,70673.0
2024-07-06 13:45:00+00:00,739.47,400.0,-369.68,10.0,-50.14,-369.68,0.25,2.8519279032626055e-05,73947.0,639.47,1.0,159.8675,79933.75,73947.0
2024-07-06 14:00:00+00:00,739.47,400.0,-369.68,10.0,-50.14,-369.68,0.25,2.8519279032626055e-05,73947.0,639.47,1.0,159.8675,79933.75,73947.0
2024-07-06 14:15:00+00:00,617.07,400.0,-249.68,10.0,-1.03,-249.68,0.25,2.8519279032626055e-05,61707.00000000001,517.07,1.0,129.2675,64633.75000000001,61707.00000000001
2024-07-06 14:30:00+00:00,617.07,400.0,-249.68,10.0,-1.03,-249.68,0.25,2.8519279032626055e-05,61707.00000000001,517.07,1.0,129.2675,64633.75000000001,61707.00000000001
2024-07-06 14:45:00+00:00,617.07,400.0,-249.68,10.0,-1.03,-249.68,0.25,2.8519279032626055e-05,61707.00000000001,517.07,1.0,129.2675,64633.75000000001,61707.00000000001
2024-07-06 15:00:00+00:00,617.07,400.0,-249.68,10.0,-1.03,-249.68,0.25,2.8519279032626055e-05,61707.00000000001,517.07,1.0,129.2675,64633.75000000001,61707.00000000001
2024-07-06 15:15:00+00:00,563.41,400.0,-150.0,0.0,271.29,-150.0,0.25,2.8519279032626055e-05,56341.0,463.40999999999997,1.0,115.85249999999999,57926.24999999999,56341.0
2024-07-06 15:30:00+00:00,563.41,400.0,-150.0,0.0,271.29,-150.0,0.25,2.8519279032626055e-05,56341.0,463.40999999999997,1.0,115.85249999999999,57926.24999999999,56341.0
2024-07-06 15:45:00+00:00,563.41,400.0,-150.0,0.0,271.29,-150.0,0.25,2.8519279032626055e-05,56341.0,463.40999999999997,1.0,115.85249999999999,57926.24999999999,56341.0
2024-07-06 16:00:00+00:00,563.41,400.0,-150.0,0.0,271.29,-150.0,0.25,2.8519279032626055e-05,56341.0,463.40999999999997,1.0,115.85249999999999,57926.24999999999,56341.0
2024-07-06 16:15:00+00:00,563.41,400.0,-27.84,0.0,476.41,-27.84,0.25,2.8519279032626055e-05,56341.0,463.40999999999997,1.0,115.85249999999999,57926.24999999999,56341.0
2024-07-06 16:30:00+00:00,290.3,400.0,41.11,0.0,476.41,41.11,0.25,2.8519279032626055e-05,29030.0,190.3,1.0,47.575,23787.5,23787.5
2024-07-06 16:45:00+00:00,290.3,400.0,185.98,0.0,476.41,185.98,0.25,2.8519279032626055e-05,29030.0,190.3,1.0,47.575,23787.5,23787.5
2024-07-06 17:00:00+00:00,290.3,400.0,375.79,0.0,476.41,375.79,0.25,2.8519279032626055e-05,29030.0,190.3,1.0,47.575,23787.5,23787.5
2024-07-06 17:15:00+00:00,1000.0,400.0,61.1,0.0,440.79,61.1,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 17:30:00+00:00,1000.0,400.0,53.33,0.0,440.79,53.33,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 17:45:00+00:00,1000.0,400.0,89.03,0.0,440.79,89.03,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 18:00:00+00:00,1000.0,400.0,289.98,0.0,440.79,289.98,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 18:15:00+00:00,1000.0,400.0,319.75,0.0,520.6,319.75,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 18:30:00+00:00,1000.0,400.0,126.1,0.0,520.6,126.1,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 18:45:00+00:00,1000.0,400.0,115.07,0.0,520.6,115.07,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 19:00:00+00:00,1000.0,400.0,101.16,0.0,520.6,101.16,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 19:15:00+00:00,1000.0,400.0,403.0,0.0,536.8,403.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 19:30:00+00:00,1000.0,400.0,382.23,0.0,536.8,382.23,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 19:45:00+00:00,1000.0,400.0,382.23,0.0,536.8,382.23,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 20:00:00+00:00,1000.0,400.0,329.39,0.0,536.8,329.39,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 20:15:00+00:00,1000.0,400.0,387.0,10.0,529.81,387.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 20:30:00+00:00,1000.0,400.0,332.93,10.0,529.81,332.93,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 20:45:00+00:00,1000.0,400.0,127.16,10.0,529.81,127.16,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 21:00:00+00:00,1000.0,400.0,95.16,10.0,529.81,95.16,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 21:15:00+00:00,1000.0,400.0,314.0,10.0,405.69,314.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 21:30:00+00:00,1000.0,400.0,313.0,10.0,405.69,313.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 21:45:00+00:00,1000.0,400.0,81.32,10.0,405.69,81.32,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-06 22:00:00+00:00,260.86,400.0,51.11,10.0,405.69,51.11,0.25,2.8519279032626055e-05,26086.0,160.86,1.0,40.215,20107.5,20107.5
2024-07-06 22:15:00+00:00,311.08,400.0,-107.62,10.0,247.85,-107.62,0.25,2.8519279032626055e-05,31108.0,211.07999999999998,1.0,52.769999999999996,26384.999999999996,26384.999999999996
2024-07-06 22:30:00+00:00,311.08,400.0,-107.62,10.0,247.85,-107.62,0.25,2.8519279032626055e-05,31108.0,211.07999999999998,1.0,52.769999999999996,26384.999999999996,26384.999999999996
2024-07-06 22:45:00+00:00,311.08,400.0,-305.44,10.0,247.85,-305.44,0.25,2.8519279032626055e-05,31108.0,211.07999999999998,1.0,52.769999999999996,26384.999999999996,26384.999999999996
2024-07-06 23:00:00+00:00,311.08,400.0,-374.08,10.0,247.85,-374.08,0.25,2.8519279032626055e-05,31108.0,211.07999999999998,1.0,52.769999999999996,26384.999999999996,26384.999999999996
2024-07-06 23:15:00+00:00,307.0,400.0,-462.96,10.0,297.48,-462.96,0.25,2.8519279032626055e-05,30700.0,207.0,1.0,51.75,25875.0,25875.0
2024-07-06 23:30:00+00:00,307.0,400.0,-462.96,10.0,297.48,-462.96,0.25,2.8519279032626055e-05,30700.0,207.0,1.0,51.75,25875.0,25875.0
2024-07-06 23:45:00+00:00,307.0,400.0,-462.96,10.0,297.48,-462.96,0.25,2.8519279032626055e-05,30700.0,207.0,1.0,51.75,25875.0,25875.0
2024-07-07 00:00:00+00:00,307.0,400.0,-462.96,10.0,297.48,-462.96,0.25,2.8519279032626055e-05,30700.0,207.0,1.0,51.75,25875.0,25875.0
2024-07-07 00:15:00+00:00,292.71,400.0,-462.96,10.0,328.12,-462.96,0.25,2.8519279032626055e-05,29270.999999999996,192.70999999999998,1.0,48.177499999999995,24088.749999999996,24088.749999999996
2024-07-07 00:30:00+00:00,292.71,400.0,-462.96,10.0,328.12,-462.96,0.25,2.8519279032626055e-05,29270.999999999996,192.70999999999998,1.0,48.177499999999995,24088.749999999996,24088.749999999996
2024-07-07 00:45:00+00:00,292.71,400.0,-374.08,10.0,328.12,-374.08,0.25,2.8519279032626055e-05,29270.999999999996,192.70999999999998,1.0,48.177499999999995,24088.749999999996,24088.749999999996
2024-07-07 01:00:00+00:00,292.71,400.0,-374.08,10.0,328.12,-374.08,0.25,2.8519279032626055e-05,29270.999999999996,192.70999999999998,1.0,48.177499999999995,24088.749999999996,24088.749999999996
2024-07-07 01:15:00+00:00,288.64,400.0,-305.44,10.0,304.33,-305.44,0.25,2.8519279032626055e-05,28864.0,188.64,1.0,47.16,23580.0,23580.0
2024-07-07 01:30:00+00:00,288.64,400.0,-107.62,10.0,304.33,-107.62,0.25,2.8519279032626055e-05,28864.0,188.64,1.0,47.16,23580.0,23580.0
2024-07-07 01:45:00+00:00,288.64,400.0,10.63,10.0,304.33,10.63,0.25,2.8519279032626055e-05,28864.0,188.64,1.0,47.16,23580.0,23580.0
2024-07-07 02:00:00+00:00,288.64,400.0,304.33,10.0,304.33,312.0,0.25,2.8519279032626055e-05,28864.0,188.64,1.0,47.16,23580.0,23580.0
2024-07-07 02:15:00+00:00,286.6,400.0,299.53,10.0,299.53,316.0,0.25,2.8519279032626055e-05,28660.000000000004,186.60000000000002,1.0,46.650000000000006,23325.000000000004,23325.000000000004
2024-07-07 02:30:00+00:00,286.6,400.0,299.53,10.0,299.53,313.0,0.25,2.8519279032626055e-05,28660.000000000004,186.60000000000002,1.0,46.650000000000006,23325.000000000004,23325.000000000004
2024-07-07 02:45:00+00:00,286.6,400.0,40.1,10.0,299.53,40.1,0.25,2.8519279032626055e-05,28660.000000000004,186.60000000000002,1.0,46.650000000000006,23325.000000000004,23325.000000000004
2024-07-07 03:00:00+00:00,286.6,400.0,40.1,10.0,299.53,40.1,0.25,2.8519279032626055e-05,28660.000000000004,186.60000000000002,1.0,46.650000000000006,23325.000000000004,23325.000000000004
2024-07-07 03:15:00+00:00,290.67,400.0,306.0,0.0,306.22,306.0,0.25,2.8519279032626055e-05,29067.0,190.67000000000002,1.0,47.667500000000004,23833.750000000004,23833.750000000004
2024-07-07 03:30:00+00:00,290.67,400.0,302.0,0.0,306.22,302.0,0.25,2.8519279032626055e-05,29067.0,190.67000000000002,1.0,47.667500000000004,23833.750000000004,23833.750000000004
2024-07-07 03:45:00+00:00,290.67,400.0,30.1,0.0,306.22,30.1,0.25,2.8519279032626055e-05,29067.0,190.67000000000002,1.0,47.667500000000004,23833.750000000004,23833.750000000004
2024-07-07 04:00:00+00:00,290.67,400.0,30.1,0.0,306.22,30.1,0.25,2.8519279032626055e-05,29067.0,190.67000000000002,1.0,47.667500000000004,23833.750000000004,23833.750000000004
